id,host_id,host_name,latitude,longitude,room_type,price,minimum_nights,last_review,calculated_host_listings_count,availability_365
12734468,69247911,Peter,51.50248,-0.21512,Entire home/apt,65.00 ,3,2021/5/5,2,315
12788220,23078976,Sandy,51.48575,-0.13438,Entire home/apt,242.00 ,2,2020/10/15,1,0
12795070,69535760,Chris,51.52349,-0.10445,Entire home/apt,259.00 ,4,2021/6/27,1,187
12801637,69749368,Mark,51.5173,-0.17268,Entire home/apt,175.00 ,2,2021/7/19,1,56
12825082,44091659,Julia,51.43791,-0.05129,Private room,90.00 ,1,2021/4/19,1,334
12828583,2792850,Kamila,51.45698,0.02991,Entire home/apt,90.00 ,7,2021/8/31,1,19
12872989,23204731,Jocelyn,51.51325,-0.1819,Entire home/apt,300.00 ,2,2021/9/5,1,121
12876566,67713258,Central Hoxton Shoreditch,51.52995,-0.07719,Entire home/apt,111.00 ,1,2021/2/26,7,355
12877982,70454955,Caroline,51.55031,-0.20041,Private room,33.00 ,2,2021/8/30,2,337
12880222,34887273,Fran,51.58475,-0.04025,Entire home/apt,90.00 ,5,2021/8/21,1,70
12882397,10961046,Ivy,51.49358,-0.15574,Entire home/apt,194.00 ,5,2021/1/5,72,343
12897432,28173652,Harriet,51.51939,-0.15676,Entire home/apt,100.00 ,2,2021/8/25,1,0
12911184,25846655,Jerome,51.56739,0.17265,Entire home/apt,55.00 ,1,2021/6/24,8,328
12911724,15328869,Stephen And Laura,51.47416,-0.07695,Entire home/apt,72.00 ,3,2021/6/10,2,0
12914628,31143638,Amanda,51.52156,-0.14754,Entire home/apt,800.00 ,3,2021/8/14,1,74
12925678,70919881,Ronda,51.5277,-0.18533,Private room,95.00 ,3,2021/8/25,1,120
12930115,56250231,Bim'Z Jay,51.43586,-0.42029,Private room,25.00 ,1,2021/8/17,2,332
12938465,159178089,Anisa,51.60456,-0.27537,Private room,32.00 ,1,2021/8/20,5,362
12941708,20159093,Fabio,51.4624,-0.12721,Entire home/apt,71.00 ,2,2020/10/1,2,2
12970061,11091704,Dáša,51.51371,-0.18696,Entire home/apt,40.00 ,3,2021/7/27,1,0
12997485,3676105,Antoine,51.51884,-0.19486,Entire home/apt,358.00 ,3,2021/8/7,1,0
13008384,13669675,Rachel,51.54919,-0.1947,Entire home/apt,38.00 ,12,2021/8/16,1,0
13014325,3850262,Liri,51.52194,-0.16008,Entire home/apt,78.00 ,90,2021/7/1,1,0
13017703,3111092,Andy & Fee,51.5525,-0.04037,Entire home/apt,70.00 ,2,2021/1/30,1,0
13023917,13326659,Alejandra,51.5752,-0.09733,Private room,40.00 ,3,2021/9/9,1,57
13026225,71951148,Tom,51.51677,-0.21618,Entire home/apt,89.00 ,1,2021/7/24,1,282
13072033,40089166,Debbie,51.53127,-0.11976,Entire home/apt,235.00 ,2,2021/5/8,5,340
13073827,72278614,Jon,51.5042,-0.11046,Entire home/apt,431.00 ,2,2021/9/5,1,0
13087550,59874333,David,51.52451,-0.14239,Entire home/apt,48.00 ,60,2021/9/6,7,244
13089766,43775018,Alyson,51.56943,-0.02035,Private room,99.00 ,1,2020/10/4,5,161
13114480,14603703,Tongtong,51.55212,-0.11555,Private room,35.00 ,5,2020/10/9,3,139
13121751,8298885,Stefano,51.54383,-0.05717,Entire home/apt,250.00 ,4,2021/3/23,6,0
13135610,20229709,Mohini,51.61191,-0.42362,Entire home/apt,60.00 ,1,2021/3/30,1,208
13136682,2236891,Ricky,51.52783,-0.06652,Private room,32.00 ,2,2021/6/13,2,283
13160822,25896611,Glyn,51.48842,-0.14437,Entire home/apt,103.00 ,2,2021/7/30,1,80
13162865,1759410,Nicolas,51.50305,-0.07723,Entire home/apt,105.00 ,5,2021/6/15,2,100
13164117,70454955,Caroline,51.55218,-0.20098,Entire home/apt,175.00 ,5,2021/8/2,2,0
13166784,73138097,Ella,51.51498,-0.20881,Entire home/apt,250.00 ,4,2021/7/31,2,347
13191114,49253469,Sinead,51.56126,-0.11232,Entire home/apt,140.00 ,3,2021/7/10,2,265
13202379,51343611,Bianca,51.51534,-0.13666,Entire home/apt,154.00 ,1,2021/7/15,8,365
13205342,2071259,Jonathan,51.51121,-0.13357,Entire home/apt,113.00 ,2,2021/8/25,1,37
13206034,74002596,Nina,51.50161,-0.31207,Private room,40.00 ,2,2021/5/24,1,88
13244001,74433885,Nicholas,51.44041,-0.14885,Entire home/apt,161.00 ,3,2021/7/12,1,238
13264288,872729,Christine,51.39217,-0.29718,Entire home/apt,100.00 ,7,2021/8/23,1,41
13294159,59357624,Gene,51.43921,-0.1159,Private room,40.00 ,1,2020/10/11,4,223
13298520,75081984,C J,51.54953,-0.16439,Entire home/apt,92.00 ,2,2020/12/27,1,336
13316054,6301805,Fiona,51.44746,-0.15376,Private room,92.00 ,2,2021/5/20,1,316
13321906,26120971,Wojtek,51.58611,-0.01775,Entire home/apt,65.00 ,15,2021/2/27,1,161
13322956,32560895,John-Henry,51.46471,-0.18092,Entire home/apt,112.00 ,2,2021/2/8,1,0
13326799,64452968,Sarah & Jonathan,51.58479,-0.21884,Entire home/apt,90.00 ,2,2021/8/7,1,138
13342767,75585731,Petra,51.42244,-0.28674,Entire home/apt,100.00 ,2,2021/7/1,1,130
13357432,47364517,Matthew & Ally,51.59357,-0.13972,Private room,80.00 ,1,2021/9/7,1,222
13375934,381894,Eddy,51.5956,-0.03787,Entire home/apt,160.00 ,6,2021/8/31,29,242
13381237,381894,Eddy,51.50362,-0.3165,Entire home/apt,160.00 ,5,2021/8/3,29,346
13384504,76088118,Erika,51.59088,-0.175,Private room,35.00 ,4,2021/8/29,2,317
13389556,76088118,Erika,51.5892,-0.17331,Entire home/apt,99.00 ,5,2021/6/28,2,319
13393011,10961528,Janet,51.48798,-0.09347,Private room,24.00 ,4,2020/11/1,1,0
13402693,402191311,GuestReady,51.57691402,-0.118457528,Entire home/apt,106.00 ,2,2021/6/20,131,350
13425352,381894,Eddy,51.41661,-0.17684,Entire home/apt,140.00 ,4,2021/6/3,29,358
13426747,3182961,Matthew,51.4758,-0.02322,Entire home/apt,65.00 ,2,2021/7/27,1,199
13455307,47344610,Winsome,51.58837,-0.36578,Private room,29.00 ,5,2020/10/23,1,88
13461117,76938074,Yoann,51.51489,-0.12982,Private room,41.00 ,20,2020/11/4,20,242
13491104,18494280,Patty,51.54861,-0.09735,Entire home/apt,70.00 ,7,2021/5/23,3,0
13492951,75082485,Pooja,51.5226,-0.38253,Entire home/apt,83.00 ,3,2021/7/22,1,70
13501808,77447041,Vanessa,51.46695,-0.16083,Private room,75.00 ,2,2021/8/30,2,336
13537504,76732105,Laura,51.41597,-0.18719,Entire home/apt,175.00 ,7,2021/3/26,1,352
13572875,2054401,Pedro,51.51164,-0.19329,Entire home/apt,160.00 ,2,2021/8/31,4,259
13603144,78677341,Rafael,51.54008,-0.13976,Entire home/apt,163.00 ,2,2021/8/12,5,20
13606215,78725514,Yordanka,51.5551,0.15971,Private room,22.00 ,1,2021/9/3,3,56
13619311,40786507,Kerry,51.41646,-0.10065,Entire home/apt,49.00 ,2,2020/10/22,2,161
13622372,4167197,Elizabeth,51.57249,-0.00223,Entire home/apt,179.00 ,3,2021/8/22,1,250
13645913,1425784,Cecile,51.50139,-0.0972,Entire home/apt,139.00 ,2,2021/8/1,31,288
13655394,14744700,Sophie,51.47794,-0.11208,Entire home/apt,103.00 ,3,2021/8/1,2,1
13663264,37056489,Will,51.49228,-0.20883,Entire home/apt,160.00 ,3,2021/9/6,12,224
13665139,79427067,Irina,51.50557,-0.14739,Entire home/apt,195.00 ,3,2020/10/11,5,0
13670800,11096539,Ted,51.53503,-0.11406,Entire home/apt,100.00 ,4,2021/8/7,1,70
13693764,3637709,Zak,51.5408,0.08347,Entire home/apt,68.00 ,3,2021/9/8,2,141
13709467,47015703,Amy,51.47296,-0.08566,Entire home/apt,130.00 ,1,2021/9/9,1,33
13713957,42376044,Darshan,51.499283,-0.41407,Private room,20.00 ,1,2021/8/8,2,0
13729313,7140879,Jonathan,51.51599,-0.18624,Entire home/apt,175.00 ,4,2020/10/3,2,93
13732292,60115013,Mayur,51.51626,-0.301,Entire home/apt,73.00 ,3,2020/10/31,2,311
13739688,3604469,Samantha,51.48845,-0.27374,Private room,27.00 ,2,2021/5/7,1,254
13762972,25393203,James,51.53808,-0.05999,Entire home/apt,95.00 ,2,2021/1/3,1,0
13779590,2884661,Sami,51.5406,-0.18581,Entire home/apt,160.00 ,3,2021/7/8,1,13
13793220,81064433,Natalie,51.55373,-0.18018,Entire home/apt,100.00 ,90,2020/12/8,7,349
13806334,78409444,Lucy,51.44139,-0.21674,Private room,52.00 ,1,2021/7/6,3,150
13824259,81418178,Rachel And Mark,51.51753,-0.13786,Entire home/apt,120.00 ,2,2021/8/19,1,358
13825941,1365935,Arnold,51.56412,-0.28208,Entire home/apt,120.00 ,2,2021/6/23,1,40
13828517,81524751,Goufrane,51.56471,-0.14246,Entire home/apt,140.00 ,5,2021/8/8,1,251
13841484,46834683,Konstantinos,51.56164,-0.11476,Entire home/apt,170.00 ,2,2021/9/9,1,169
13847477,15569760,David & Shully,51.57557,-0.22967,Entire home/apt,207.00 ,3,2021/8/13,1,343
13856344,2036946,Francesco,51.49312,-0.18581,Entire home/apt,143.00 ,60,2021/7/22,15,0
13871438,47320052,Mariya,51.52783,-0.1754,Private room,45.00 ,1,2021/6/6,2,89
13894358,82268899,Irene,51.49995,-0.19815,Entire home/apt,110.00 ,5,2021/7/28,1,95
13901231,20674263,Yardena,51.56988,-0.26036,Entire home/apt,120.00 ,4,2021/7/31,1,351
13903668,30541216,Luke,51.53609,-0.08995,Entire home/apt,60.00 ,6,2021/4/20,2,0
13905660,33549080,Tim,51.50859,-0.13204,Entire home/apt,2042.00 ,1,2021/6/27,10,360
13908309,82481194,Marian,51.50932,-0.23171,Hotel room,20.00 ,1,2020/10/28,5,352
13921898,82448401,Maureen,51.55219,-0.06911,Private room,16.00 ,1,2021/8/31,3,107
13933672,30172977,Jack,51.54252,-0.14548,Entire home/apt,120.00 ,7,2021/8/29,1,341
13963848,44161235,Andrew,51.51171,-0.07465,Entire home/apt,110.00 ,5,2021/6/14,10,234
13970399,66053715,Franciene,51.49721,-0.062,Private room,30.00 ,2,2020/11/2,2,53
13985325,54987,Prateek,51.52515,-0.07344,Entire home/apt,160.00 ,28,2021/5/15,41,330
14003878,10975116,Zula,51.51182,-0.12436,Entire home/apt,350.00 ,3,2021/7/20,1,85
14035087,84059597,Iain,51.50071,-0.19502,Entire home/apt,330.00 ,4,2021/7/12,1,88
14054851,14794637,Massimo,51.41753,-0.19636,Entire home/apt,99.00 ,7,2021/8/21,1,0
14069119,75021664,Neil,51.60137,-0.11403,Private room,33.00 ,1,2020/12/3,1,324
14071448,38584576,Ray,51.52928,-0.01701,Entire home/apt,60.00 ,7,2020/12/19,1,0
14082599,83740964,Ali,51.51222,-0.18492,Entire home/apt,129.00 ,2,2021/8/13,121,293
14087213,47045148,Cecilia,51.53032,-0.24968,Private room,25.00 ,2,2021/7/7,2,254
14087316,21518601,Colin,51.50741,-0.06968,Entire home/apt,108.00 ,5,2021/9/3,5,70
14099521,14540901,Alana,51.52954,-0.06353,Entire home/apt,120.00 ,1,2021/8/19,1,1
14116002,3739359,James,51.47364,-0.01949,Entire home/apt,89.00 ,2,2021/6/11,1,69
14124342,31408288,Lucy,51.53768,-0.14823,Entire home/apt,222.00 ,3,2020/10/4,1,0
14132211,57989340,Gareth,51.55335,-0.21437,Entire home/apt,39.00 ,2,2021/7/20,39,14
14132752,110817,Andrea,51.57419,-0.0964,Entire home/apt,58.00 ,14,2021/3/30,1,284
14146496,85438727,Antonio,51.39207,-0.1045,Private room,25.00 ,2,2020/11/6,2,345
14153359,85530120,Steven,51.51627,-0.07317,Private room,55.00 ,3,2021/7/19,1,29
14166449,10694748,Marine,51.49799,-0.22614,Entire home/apt,242.00 ,2,2021/8/29,2,363
14181842,22128896,Michele,51.50991,-0.23398,Entire home/apt,70.00 ,4,2021/9/5,1,353
14190908,5329414,Germán,51.48974,-0.0732,Entire home/apt,70.00 ,7,2021/8/17,1,0
14202824,8690046,The Design Traveller,51.52265,-0.0841,Entire home/apt,109.00 ,2,2021/8/6,12,169
14232746,3126616,Felicity,51.54676,-0.0509,Private room,44.00 ,2,2021/9/6,2,330
14241033,39491831,Pavlos,51.49179,-0.16669,Entire home/apt,70.00 ,3,2021/7/30,2,225
14245764,65049270,Vikash,51.45589,-0.3309,Entire home/apt,200.00 ,2,2020/11/3,1,326
14246415,82035248,Nilhan,51.54396,-0.08564,Private room,50.00 ,1,2020/12/5,2,334
14249289,84786603,Esmeralda,51.50063,-0.21245,Entire home/apt,94.00 ,2,2021/7/12,1,1
14287120,82436841,Max And Billie,51.51018,-0.19486,Entire home/apt,107.00 ,1,2021/8/29,21,227
14288655,24480097,Gina,51.52593,-0.11029,Private room,120.00 ,3,2021/7/13,5,305
14292095,24480097,Gina,51.52593,-0.11029,Private room,250.00 ,2,2021/8/23,5,340
14298552,82436841,Max And Billie,51.51014,-0.19489,Entire home/apt,112.00 ,1,2021/6/25,21,181
14299729,82436841,Max And Billie,51.51016,-0.19486,Entire home/apt,106.00 ,1,2021/7/11,21,231
14300513,82436841,Max And Billie,51.51017,-0.19489,Entire home/apt,119.00 ,1,2021/8/18,21,169
14300858,82436841,Max And Billie,51.51005,-0.19486,Entire home/apt,112.00 ,1,2021/9/4,21,210
14306672,87427095,Shirley,51.54944,-0.06601,Private room,37.00 ,2,2021/7/27,2,39
14308420,27349958,Nev,51.58888,-0.03421,Private room,32.00 ,2,2020/12/4,15,0
14308940,87449409,Kip,51.54747,-0.05635,Hotel room,70.00 ,1,2021/8/24,3,362
14313198,1408974,Hugh,51.52563,-0.08189,Entire home/apt,366.00 ,1,2021/9/7,8,334
14335002,77772983,Adelaide,51.39395,-0.09423,Private room,40.00 ,1,2020/10/23,2,261
14347792,56104,James,51.53063,0.03282,Entire home/apt,127.00 ,4,2021/6/15,2,320
14347877,54456378,Michael,51.53785,-0.05789,Entire home/apt,180.00 ,3,2021/6/26,1,5
14367671,88131012,Ivar,51.52075,-0.20692,Entire home/apt,84.00 ,2,2021/8/15,1,344
14388109,8821322,Vanessa,51.51504,-0.273,Private room,40.00 ,1,2021/1/5,6,359
14399607,15795663,Nicoleta,51.56344,-0.28181,Entire home/apt,130.00 ,13,2021/6/27,2,359
14467029,58672229,Matt,51.51432,-0.13811,Entire home/apt,191.00 ,3,2020/10/21,17,147
14480562,53526879,Leila,51.53043,-0.21566,Entire home/apt,88.00 ,4,2021/8/15,1,331
14483521,85452197,Tia,51.39385,-0.30468,Entire home/apt,93.00 ,2,2021/4/17,8,273
14487192,88761545,Debbie,51.53705,-0.14633,Entire home/apt,150.00 ,3,2021/3/14,1,321
14489200,89411895,Franco,51.5316,-0.06346,Private room,35.00 ,1,2021/5/22,1,335
14493291,33889201,Veeve,51.42861,-0.20982,Entire home/apt,293.00 ,3,2021/8/6,864,2
14502724,35809957,Parsa,51.56242,-0.06213,Private room,75.00 ,2,2021/9/5,1,89
14510468,3854826,Heidi,51.53565,0.01411,Entire home/apt,62.00 ,5,2020/10/19,1,204
14518189,89693959,Azimali,51.49065,-0.13855,Private room,38.00 ,1,2021/7/11,6,338
14527805,169487,Huma,51.4744,-0.11966,Private room,43.00 ,28,2020/10/7,3,328
14540986,89972274,Dan,51.43923,-0.03398,Entire home/apt,35.00 ,12,2021/8/7,1,0
14548815,17951730,Nanilu,51.47,-0.15083,Private room,38.00 ,1,2020/10/4,3,236
14552714,87459801,Heidi,51.39231,-0.07798,Private room,40.00 ,7,2021/9/2,2,69
14584280,4221972,Emile,51.54063,-0.09773,Entire home/apt,234.00 ,2,2021/6/23,2,305
14586586,31952109,Trinh,51.52769,-0.11678,Entire home/apt,162.00 ,3,2021/7/23,1,308
14592544,90494110,Chase,51.52453,-0.16132,Entire home/apt,90.00 ,2,2020/11/3,4,289
14619923,2483466,Yeonju,51.58589,-0.37416,Private room,49.00 ,1,2020/10/3,3,364
14628902,82436841,Max And Billie,51.51002,-0.19498,Entire home/apt,103.00 ,1,2021/5/24,21,177
14629205,82436841,Max And Billie,51.51002,-0.19493,Entire home/apt,103.00 ,1,2021/6/16,21,230
14629530,82436841,Max And Billie,51.51014,-0.19489,Entire home/apt,102.00 ,1,2021/8/28,21,269
14629728,82436841,Max And Billie,51.51009,-0.19482,Entire home/apt,106.00 ,1,2021/6/27,21,0
14642983,25880186,Emma,51.46806,-0.13129,Entire home/apt,130.00 ,2,2021/8/27,2,11
14650494,21526240,Sara,51.55591,-0.14033,Entire home/apt,57.00 ,7,2021/7/23,1,277
14654737,91018982,Jane,51.55973,-0.28159,Private room,72.00 ,1,2021/7/8,2,352
14665017,27349958,Nev,51.58798,-0.03247,Entire home/apt,228.00 ,2,2021/9/5,15,323
14667974,20979215,Beren,51.54148,-0.1046,Private room,90.00 ,2,2020/10/2,2,24
14668789,467692,Sue,51.53116,-0.06546,Private room,75.00 ,1,2021/7/19,9,54
14682202,82436841,Max And Billie,51.5101,-0.1948,Entire home/apt,109.00 ,1,2021/7/24,21,222
14686660,82436841,Max And Billie,51.51016,-0.1948,Entire home/apt,71.00 ,1,2021/7/1,21,182
14687256,82436841,Max And Billie,51.51013,-0.19484,Entire home/apt,107.00 ,1,2021/2/21,21,249
14687660,2850213,Millie,51.5866,-0.09554,Private room,25.00 ,2,2021/7/12,1,100
14687689,82436841,Max And Billie,51.51006,-0.19478,Entire home/apt,113.00 ,1,2021/8/19,21,246
14704493,82436841,Max And Billie,51.51016,-0.1948,Entire home/apt,107.00 ,1,2021/5/29,21,258
14709790,90494110,Chase,51.5242,-0.16131,Entire home/apt,59.00 ,2,2021/6/14,4,268
14720799,13862012,Jennifer,51.55579,-0.07741,Entire home/apt,117.00 ,2,2021/8/22,3,0
14757410,82436841,Max And Billie,51.51006,-0.19482,Entire home/apt,104.00 ,1,2021/4/5,21,241
14760330,92011483,Ery,51.51978,-0.07353,Entire home/apt,80.00 ,2,2021/3/10,3,0
14760459,92011483,Ery,51.52045,-0.07124,Entire home/apt,100.00 ,2,2021/2/15,3,0
14781308,55902915,Anna,51.63547,0.00157,Private room,50.00 ,1,2021/9/11,1,73
14799249,288797,Hayley,51.5071,-0.32732,Entire home/apt,60.00 ,3,2021/6/5,1,325
14802800,92476045,Sara,51.53643,-0.10279,Entire home/apt,235.00 ,3,2021/7/28,1,157
14805294,70142595,Christopher,51.54482,-0.17208,Entire home/apt,140.00 ,5,2021/7/27,1,47
14832232,31329400,Annika,51.45806,-0.11133,Entire home/apt,180.00 ,4,2021/2/27,1,185
14832630,39114028,Rachel,51.51237,-0.13236,Private room,100.00 ,3,2021/8/5,1,71
14863559,5342604,Peter,51.45904,-0.27788,Private room,78.00 ,4,2021/8/2,3,228
14864676,93113560,Khadi,51.4743,-0.05634,Private room,25.00 ,2,2021/7/27,2,164
14882001,1299768,Qadar,51.51411,-0.17214,Entire home/apt,1800.00 ,3,2021/8/25,2,313
14892834,93445370,Lydia,51.40646,-0.17476,Private room,55.00 ,2,2021/1/7,1,338
14909223,93623791,Jun,51.47386,-0.02054,Entire home/apt,123.00 ,2,2020/10/13,1,0
14910625,93653426,Abraham,51.58828,-0.20126,Entire home/apt,100.00 ,1,2021/7/30,2,314
14923158,82436841,Max And Billie,51.51012,-0.19484,Entire home/apt,74.00 ,1,2021/8/30,21,0
14924463,54947448,Emma,51.46405,-0.15705,Private room,77.00 ,2,2020/10/6,1,359
14926879,82436841,Max And Billie,51.51014,-0.19486,Entire home/apt,74.00 ,1,2021/9/6,21,216
14939479,44526287,Christine,51.53606,-0.10898,Entire home/apt,275.00 ,5,2021/8/16,1,131
14939729,82436841,Max And Billie,51.51002,-0.19485,Entire home/apt,97.00 ,1,2021/9/5,21,257
14942777,62889758,Steve,51.5011,-0.11221,Entire home/apt,150.00 ,3,2021/8/30,1,29
14946325,20099820,Greer,51.40846,0.0127,Private room,30.00 ,3,2021/8/22,3,54
15010950,9396431,Fiona,51.54914,-0.10531,Entire home/apt,123.00 ,1,2021/4/23,3,0
15013829,56463813,Anita,51.43213,-0.20404,Entire home/apt,100.00 ,2,2020/10/16,1,228
15014996,44161235,Andrew,51.51278,-0.07276,Entire home/apt,85.00 ,4,2021/8/16,10,174
15024673,94679515,Helen,51.5015,-0.09046,Entire home/apt,120.00 ,4,2021/8/9,27,243
15030636,1939256,Alex,51.55768,-0.17205,Entire home/apt,120.00 ,2,2021/7/24,1,24
15049963,83740964,Ali,51.51402,-0.1866,Entire home/apt,140.00 ,3,2021/6/1,121,290
15066428,8150858,Pat,51.38215,-0.10015,Private room,75.00 ,3,2021/2/3,2,88
15079445,632948,Nicholas,51.52573,-0.12431,Entire home/apt,140.00 ,5,2021/9/2,4,58
15084490,14124789,Ellen,51.5411,-0.20855,Entire home/apt,151.00 ,7,2020/12/18,4,219
15091111,94822424,Paul And Anick,51.40573,-0.08495,Private room,23.00 ,14,2021/7/18,3,311
15092131,39182457,Marina,51.48684,-0.1647,Entire home/apt,119.00 ,28,2021/9/5,1,10
15092687,53563610,Asal,51.48769,-0.14264,Private room,38.00 ,7,2020/10/15,1,340
15114185,2635133,Amer,51.50202,-0.30798,Private room,31.00 ,1,2020/12/10,2,0
15137531,7202963,Kiran,51.51799,-0.07679,Entire home/apt,119.00 ,2,2021/6/20,3,0
15147167,3653392,Joana,51.46637,-0.18716,Entire home/apt,140.00 ,5,2021/8/21,1,132
15154778,2048459,Elise,51.51586,-0.20267,Entire home/apt,118.00 ,3,2021/8/7,1,253
15157175,96159761,Salvatore,51.49265,-0.19228,Entire home/apt,300.00 ,3,2021/7/20,1,224
15163939,19904749,Jen,51.54703,-0.06026,Entire home/apt,65.00 ,5,2021/5/15,1,0
15167871,66048736,Hal,51.50519,-0.27949,Entire home/apt,150.00 ,3,2021/6/5,1,248
15170387,25288333,Chris,51.5247,-0.48618,Entire home/apt,72.00 ,2,2021/8/30,1,0
15171957,33889201,Veeve,51.4749,-0.24931,Entire home/apt,185.00 ,3,2021/6/13,864,1
15172428,1428490,Henry,51.47416,-0.11683,Entire home/apt,80.00 ,2,2021/7/6,1,319
15172609,82868127,David,51.40399,-0.2632,Entire home/apt,62.00 ,3,2021/9/7,1,10
15211433,14822161,Aicha,51.53472,-0.24821,Entire home/apt,90.00 ,7,2021/8/17,1,354
15229109,26645725,Jonathan,51.49724,-0.24153,Entire home/apt,499.00 ,7,2021/8/7,1,363
15231540,95254041,Emilly,51.47738,-0.02726,Entire home/apt,150.00 ,3,2021/9/2,2,48
15234462,89535392,Aurelien,51.53754,-0.14109,Entire home/apt,105.00 ,2,2021/8/9,1,39
15236485,1504322,Alex,51.51144,-0.12427,Entire home/apt,428.00 ,1,2020/10/11,27,318
15248278,69155616,Marcia,51.51483,-0.2446,Private room,30.00 ,1,2021/8/29,2,29
15262358,161307,Jessica,51.51979,-0.06849,Entire home/apt,71.00 ,90,2020/12/8,1,0
15315806,97576986,Louisa,51.5277,-0.05134,Entire home/apt,75.00 ,3,2021/7/16,1,9
15318457,34805848,Dimitra,51.51129,-0.19959,Entire home/apt,50.00 ,27,2021/7/31,1,0
15319015,12161456,Michelle,51.5496,-0.06996,Private room,54.00 ,3,2020/12/23,1,9
15336133,2010778,Shabeeb,51.53332,-0.05682,Entire home/apt,124.00 ,3,2021/8/22,1,4
15338635,97788829,Maureen,51.57677,-0.39883,Private room,25.00 ,2,2021/8/19,1,104
15348594,17911918,James,51.51719,-0.07914,Entire home/apt,172.00 ,7,2021/8/28,12,57
15400506,98553755,Kate,51.43331,-0.39059,Private room,33.00 ,1,2021/6/17,1,25
15405320,48889930,Valentina,51.61201,-0.01954,Entire home/apt,80.00 ,2,2021/7/31,1,192
15409784,97239304,素娥,51.40073,0.02326,Private room,39.00 ,2,2021/8/8,2,88
15427978,27205892,Kate,51.54039,-0.154,Entire home/apt,220.00 ,6,2021/4/4,3,308
15429753,13656295,Jill,51.54464,-0.06133,Entire home/apt,99.00 ,1,2021/7/26,1,253
15430698,91343312,Graham,51.54221,-0.19427,Entire home/apt,95.00 ,4,2021/7/16,1,303
15440491,16610866,Kathryn,51.5572,-0.17806,Entire home/apt,150.00 ,2,2021/7/20,1,180
15460026,28162019,Lucy,51.45867,-0.17815,Entire home/apt,114.00 ,3,2021/8/12,1,6
15478842,216187763,Leman Locke,51.51428,-0.07074,Entire home/apt,289.00 ,1,2021/1/4,7,354
15488663,56581866,Charles,51.5125,-0.13222,Entire home/apt,75.00 ,1,2021/4/9,4,365
15503121,29553197,Elle,51.5368,-0.06189,Private room,55.00 ,2,2021/9/3,2,234
15519376,45251217,Julia,51.60209,-0.19874,Private room,80.00 ,2,2021/5/29,4,339
15527218,16277625,Damien,51.52826,-0.04194,Entire home/apt,70.00 ,14,2021/6/14,1,0
15532277,30123129,Charlotte,51.46023,-0.16842,Entire home/apt,80.00 ,3,2021/2/1,1,67
15547461,100053326,Zoe,51.43773,-0.13405,Private room,31.00 ,1,2021/9/5,1,82
15555380,29472504,Ella,51.51756,-0.05493,Private room,80.00 ,2,2021/8/29,1,328
15593166,39331379,Giorgio,51.52061,-0.13721,Entire home/apt,87.00 ,1,2021/9/3,5,295
15595519,86287888,Bee,51.60327,-0.1035,Private room,40.00 ,3,2021/8/8,7,0
15608805,15506370,Gibran,51.48892,-0.08269,Private room,27.00 ,1,2021/6/22,2,44
15627076,59016636,Chereyl,51.51971,-0.1394,Entire home/apt,307.00 ,3,2020/12/14,3,17
15629760,65040257,Megan,51.55707,-0.17035,Entire home/apt,151.00 ,5,2021/7/19,27,1
15643750,6802157,Muganzi,51.39092,-0.08944,Entire home/apt,60.00 ,1,2021/9/4,1,257
15645657,100876086,Pia,51.44112,-0.10295,Entire home/apt,732.00 ,2,2021/9/6,1,225
15671706,47173073,Khilesh,51.61382,-0.15109,Private room,35.00 ,7,2020/10/24,2,357
15673791,31702443,Rose,51.56206,-0.11741,Entire home/apt,115.00 ,1,2021/5/21,1,365
15713715,16872870,Eleonora,51.52885,-0.19678,Entire home/apt,120.00 ,4,2020/11/30,1,61
15716630,16692872,Bal,51.47866,0.0149,Entire home/apt,150.00 ,6,2021/7/15,8,0
15738037,1262822,Sofia,51.56184,-0.06363,Entire home/apt,63.00 ,3,2021/9/6,1,10
15753889,101835616,Zara,51.43135,-0.17801,Private room,48.00 ,3,2021/7/23,2,343
15776634,50126866,Anahita,51.51392,-0.01976,Private room,45.00 ,1,2021/9/2,2,38
15798931,30646442,El,51.53708,-0.19867,Entire home/apt,90.00 ,7,2021/6/8,1,55
15807241,102195444,Fil,51.51817,-0.12768,Entire home/apt,253.00 ,3,2021/8/2,3,77
15819297,59332669,Denise,51.41288,-0.31135,Private room,60.00 ,1,2020/10/20,4,224
15829570,50291093,Mar,51.51021,-0.07887,Entire home/apt,129.00 ,7,2021/6/24,24,359
15868879,53807062,Richard,51.4472,-0.05423,Entire home/apt,106.00 ,3,2021/1/2,3,0
15883694,102992704,Claudine,51.39866,-0.20572,Private room,40.00 ,3,2021/8/26,1,1
15893642,94045787,Jo,51.50982,-0.27587,Private room,35.00 ,5,2020/10/2,1,130
15911207,83740964,Ali,51.51258,-0.18651,Entire home/apt,115.00 ,3,2021/8/26,121,167
15923234,83740964,Ali,51.51072,-0.18419,Entire home/apt,98.00 ,3,2021/8/9,121,159
15924859,43160221,Ian,51.49407,-0.11451,Entire home/apt,98.00 ,3,2021/7/2,1,338
15940520,22448551,Rudi,51.53071,-0.09497,Entire home/apt,95.00 ,3,2021/4/2,1,86
15948068,3196026,Gen,51.56089,-0.11517,Entire home/apt,95.00 ,5,2021/3/24,1,341
15963608,9865975,Ray,51.56499,-0.08098,Private room,59.00 ,2,2021/9/5,1,268
